attempt,best_program,program_score,time,new_updated_rules
1,_arg_1,0.0,0.07819557189941406,No updates
2,"replace_cvc(substr_cvc(""."", 2, 1), ""."", _arg_1)",0.0,0.07977867126464844,No updates
3,"replace_cvc(prefixof_cvc("" "", "" ""), _arg_2, concat_cvc(""."", _arg_1))",0.0,0.10027575492858887,No updates
4,"replace_cvc("" "", prefixof_cvc("" "", _arg_2), prefixof_cvc(""."", _arg_1))",0.0,0.09188127517700195,No updates
5,"substr_cvc(prefixof_cvc("" "", _arg_2), 1 + 1, 2)",0.0,0.08433103561401367,No updates
6,"at_cvc(replace_cvc("" "", "" "", "".""), 2 + 0)",0.0,0.13761186599731445,No updates
7,"replace_cvc(prefixof_cvc(""."", "".""), suffixof_cvc(_arg_2, _arg_2), _arg_1)",0.0,0.09286904335021973,No updates
8,"replace_cvc(replace_cvc(_arg_1, "" "", _arg_1), ""."", prefixof_cvc(_arg_2, _arg_1))",0.0,0.0874783992767334,No updates
9,"replace_cvc(replace_cvc(""."", ""."", _arg_1), ""."", suffixof_cvc(_arg_2, _arg_1))",0.0,0.08749222755432129,No updates
10,"replace_cvc(_arg_1, substr_cvc(_arg_2, 0, 2), prefixof_cvc(""."", _arg_1))",0.0,0.08914685249328613,No updates
11,"replace_cvc(substr_cvc("" "", 0, 0), suffixof_cvc(""."", "".""), _arg_1)",0.0,0.08925390243530273,No updates
12,"replace_cvc(replace_cvc("" "", _arg_1, "".""), concat_cvc(_arg_1, "".""), _arg_1)",0.0,0.0869140625,No updates
13,"replace_cvc(_arg_2, replace_cvc(_arg_2, ""."", _arg_1), prefixof_cvc(""."", _arg_1))",0.0,0.12326622009277344,No updates
14,"replace_cvc(replace_cvc("" "", ""."", _arg_1), at_cvc(""."", 2), _arg_1)",0.0,0.0744481086730957,No updates
15,"substr_cvc(replace_cvc("" "", "" "", "".""), 2 + 0, 0)",0.0,0.07705330848693848,No updates
16,"replace_cvc(_arg_2, concat_cvc(""."", "".""), replace_cvc(""."", _arg_2, _arg_1))",0.0,0.0857090950012207,No updates
17,"substr_cvc(replace_cvc("" "", _arg_1, _arg_2), 0, 1 - 2)",0.0,0.07860231399536133,No updates
18,"substr_cvc(suffixof_cvc(_arg_1, _arg_2), 2, indexof_cvc(""."", _arg_1, 0))",0.0,0.07501220703125,No updates
