attempt,best_program,program_score,iterations,time_seconds
1,_arg_1,0.0,10000,0.07701683044433594
2,"replace_cvc(prefixof_cvc("","", "" ""), _arg_1, _arg_2)",0.0,10000,0.0833890438079834
3,"replace_cvc(_arg_1, "","", suffixof_cvc(_arg_2, "",""))",0.0,10000,0.12491583824157715
4,"replace_cvc(suffixof_cvc("","", """"), _arg_2, int_to_str_cvc(1))",0.0,10000,0.04775118827819824
5,"if true
    "",""
else
    substr_cvc("" "", 0, 0)
end",0.0,10000,0.057952165603637695
6,"replace_cvc(_arg_1, _arg_2, replace_cvc("" "", _arg_3, _arg_3))",0.0,10000,0.037770986557006836
7,"replace_cvc("" "", _arg_1, if false
        "" ""
    else
        _arg_1
    end)",0.0,10000,0.08865499496459961
8,"replace_cvc(replace_cvc("""", _arg_1, _arg_2), "","", "" "")",0.0,10000,0.044465065002441406
9,"replace_cvc(_arg_1, replace_cvc(_arg_2, """", "" ""), _arg_3)",0.0,10000,0.03982090950012207
10,"replace_cvc(int_to_str_cvc(1), "" "", prefixof_cvc("""", _arg_1))",0.0,10000,0.06991219520568848
11,"substr_cvc(substr_cvc("" "", 1, -1), 1, 0)",0.0,10000,0.06008195877075195
12,"replace_cvc(if false
        """"
    else
        """"
    end, _arg_1, int_to_str_cvc(-1))",0.0,10000,0.10616111755371094
13,"if false
    at_cvc("" "", -1)
else
    suffixof_cvc("","", _arg_1)
end",0.0,10000,0.02613997459411621
14,"if true
    prefixof_cvc("","", _arg_1)
else
    concat_cvc("""", "" "")
end",0.0,10000,0.025684118270874023
15,"if true
    contains_cvc("" "", """")
else
    suffixof_cvc(_arg_3, _arg_3)
end",0.0,10000,0.027740001678466797
16,"if false
    prefixof_cvc("" "", _arg_2)
else
    concat_cvc(_arg_2, _arg_1)
end",0.0,10000,0.03396201133728027
17,"if false
    contains_cvc("""", "" "")
else
    prefixof_cvc("","", "" "")
end",0.0,10000,0.06461405754089355
18,"if false
    replace_cvc(_arg_2, _arg_1, _arg_3)
else
    int_to_str_cvc(-1)
end",0.0,10000,0.0396270751953125
19,"at_cvc(substr_cvc(_arg_3, 1, 1), 1 == 1)",0.0,10000,0.07914209365844727
