attempt,best_program,program_score,time,new_updated_rules
1,_arg_1,0.0,0.11353850364685059,No updates
2,"if false
    concat_cvc(""PA"", _arg_1)
else
    "",""
end",0.0,0.05017375946044922,No updates
3,"if false
    ""USA""
else
    contains_cvc(_arg_1, "","")
end",0.0,0.08275866508483887,No updates
4,"replace_cvc(concat_cvc(_arg_1, ""NY""), ""CT"", _arg_2)",0.0,0.10132384300231934,No updates
5,"replace_cvc(prefixof_cvc(_arg_1, ""NY""), ""CT"", _arg_2)",0.0,0.10588216781616211,No updates
6,"replace_cvc(suffixof_cvc(_arg_1, ""NY""), ""CT"", _arg_2)",0.0,0.11286377906799316,No updates
7,"replace_cvc(contains_cvc(_arg_1, ""NY""), ""CT"", _arg_2)",0.0,0.09721851348876953,No updates
8,"replace_cvc(at_cvc("","", 0), ""CT"", _arg_2)",0.0,0.09365534782409668,No updates
9,"replace_cvc(_arg_2, contains_cvc(""NY"", ""CT""), _arg_2)",0.0,0.12660574913024902,No updates
10,"replace_cvc(""USA"", prefixof_cvc(""NY"", ""CT""), _arg_2)",0.0,0.09485244750976562,No updates
11,"replace_cvc(""CT"", contains_cvc(""NY"", ""CT""), _arg_2)",0.0,0.09232544898986816,No updates
12,"replace_cvc(""NY"", prefixof_cvc(""NY"", ""CT""), _arg_2)",0.0,0.09618020057678223,No updates
13,"replace_cvc(_arg_2, "" "", concat_cvc(""CA"", _arg_2))",0.0,0.10179972648620605,No updates
14,"replace_cvc("","", ""CA"", concat_cvc(""CA"", _arg_2))",0.0,0.1136176586151123,No updates
15,"replace_cvc(""CT"", "" "", concat_cvc(""CA"", _arg_2))",0.0,0.09493184089660645,No updates
16,"replace_cvc(""MD"", ""CA"", concat_cvc(""CA"", _arg_2))",0.0,0.13032865524291992,No updates
17,"substr_cvc(suffixof_cvc(_arg_1, ""CA""), 2, 2)",0.0,0.14669108390808105,No updates
18,"replace_cvc(suffixof_cvc(_arg_2, "",""), "","", int_to_str_cvc(0))",0.0,0.13825178146362305,No updates
19,"replace_cvc("","", suffixof_cvc(""CT"", ""CT""), int_to_str_cvc(1))",0.0,0.09962081909179688,No updates
20,"substr_cvc("" "", 1, indexof_cvc(""NY"", ""NY"", 2))",0.0,0.09873056411743164,No updates
21,"if true
    replace_cvc(_arg_1, ""CT"", ""CA"")
else
    "" ""
end",0.0,0.09031295776367188,No updates
22,"if false
    replace_cvc(_arg_1, ""CT"", ""CA"")
else
    "" ""
end",0.0,0.06872272491455078,No updates
23,"if true
    if true
        ""CT""
    else
        ""CA""
    end
else
    "" ""
end",0.0,0.06138730049133301,No updates
24,"if true
    _arg_2
else
    replace_cvc(""PA"", _arg_2, "" "")
end",0.0,0.062010765075683594,No updates
25,"if false
    _arg_2
else
    replace_cvc(""PA"", _arg_2, "" "")
end",0.0,0.09777474403381348,No updates
26,"if false
    ""CT""
else
    substr_cvc(""MD"", 0, 0)
end",0.0,0.10557961463928223,No updates
27,"replace_cvc("" "", ""MD"", if false
        _arg_2
    else
        "" ""
    end)",0.0,0.09399175643920898,No updates
28,"replace_cvc(""CA"", ""MD"", if false
        _arg_2
    else
        "" ""
    end)",0.0,0.09171199798583984,No updates
29,"at_cvc(suffixof_cvc(""MD"", ""CA""), 2 + 0)",0.0,0.144059419631958,No updates
30,"replace_cvc(_arg_1, ""CA"", replace_cvc(""NY"", ""CA"", "" ""))",0.0,0.150007963180542,No updates
31,"replace_cvc(_arg_2, ""CA"", replace_cvc(""NY"", ""CA"", "" ""))",0.0,0.12180161476135254,No updates
32,"replace_cvc("" "", ""CA"", replace_cvc(""NY"", ""CA"", "" ""))",0.0,0.11551237106323242,No updates
33,"replace_cvc("","", ""CA"", replace_cvc(""NY"", ""CA"", "" ""))",0.0,0.10185623168945312,No updates
