attempt,best_program,program_score,iterations,time_seconds
1,_arg_1,0.0,10000,0.08702707290649414
2,"substr_cvc(contains_cvc(""+"", ""-""), 1, 2)",0.0,10000,0.08316612243652344
3,"at_cvc(replace_cvc(""+"", ""-"", "")""), 0)",0.0,10000,0.06802797317504883
4,"replace_cvc(suffixof_cvc(_arg_1, "")""), ""-"", ""("")",0.0,10000,0.08131694793701172
5,"replace_cvc(""."", concat_cvc(_arg_1, "".""), ""+"")",0.0,10000,0.07403802871704102
6,"replace_cvc(""+"", ""("", suffixof_cvc(""."", "")""))",0.0,10000,0.07729101181030273
7,"replace_cvc(_arg_1, "")"", replace_cvc(""+"", ""("", ""-""))",0.0,10000,0.044766902923583984
8,"replace_cvc(""("", _arg_1, replace_cvc(""-"", "")"", _arg_1))",0.0,10000,0.05781888961791992
9,"substr_cvc(substr_cvc(""."", 0, 5), 3, 5)",0.0,10000,0.07137489318847656
10,"substr_cvc(replace_cvc(""-"", ""."", _arg_1), 2, 3)",0.0,10000,0.06583094596862793
11,"substr_cvc(""+"", indexof_cvc("" "", ""("", 1), 1)",0.0,10000,0.06980299949645996
12,"substr_cvc(_arg_1, 5, indexof_cvc(""-"", ""-"", 5))",0.0,10000,0.0397951602935791
13,"substr_cvc("")"", 3, indexof_cvc(""-"", ""."", 3))",0.0,10000,0.07934904098510742
14,"at_cvc(prefixof_cvc(""("", ""+""), 3 - 1)",0.0,10000,0.08492493629455566
15,"replace_cvc("" "", "" "", substr_cvc(""-"", 1, 5))",0.0,10000,0.06057310104370117
16,"replace_cvc("")"", "")"", substr_cvc("" "", 0, 3))",0.0,10000,0.06790590286254883
17,"replace_cvc(substr_cvc(""("", 3, 1), ""("", "" "")",0.0,10000,0.051840782165527344
18,"replace_cvc(replace_cvc(""-"", _arg_1, "".""), ""("", ""("")",0.0,10000,0.06182980537414551
19,"replace_cvc(_arg_1, substr_cvc(""+"", 3, 0), ""+"")",0.0,10000,0.06741094589233398
20,"replace_cvc("")"", substr_cvc(_arg_1, 1, 0), "")"")",0.0,10000,0.050125837326049805
21,"replace_cvc(""-"", replace_cvc(""-"", "" "", _arg_1), ""-"")",0.0,10000,0.05718207359313965
22,"replace_cvc(at_cvc(_arg_1, 1), _arg_1, suffixof_cvc("" "", _arg_1))",0.0,10000,0.07971906661987305
23,"replace_cvc(at_cvc("" "", 2), ""+"", suffixof_cvc("" "", "".""))",0.0,10000,0.08402204513549805
