attempt,best_program,program_score,iterations,time_seconds
1,_arg_1,0.0,10000,0.09402704238891602
2,"if true
    int_to_str_cvc(0)
else
    prefixof_cvc("" "", """")
end",0.0,10000,0.05114912986755371
3,"replace_cvc("""", if false
        "" ""
    else
        """"
    end, _arg_1)",0.0,10000,0.061964988708496094
4,"replace_cvc(int_to_str_cvc(1), concat_cvc("""", """"), int_to_str_cvc(0))",0.0,10000,0.07867312431335449
5,"if false
    suffixof_cvc("""", ""in"")
else
    contains_cvc("""", _arg_1)
end",0.0,10000,0.0545649528503418
6,"at_cvc(replace_cvc(_arg_1, ""in"", """"), 0 - 0)",0.0,10000,0.08181095123291016
7,"replace_cvc(prefixof_cvc(_arg_1, ""in""), prefixof_cvc("" "", """"), _arg_1)",0.0,10000,0.09436202049255371
8,"replace_cvc(contains_cvc("" "", "" ""), prefixof_cvc(""in"", """"), _arg_1)",0.0,10000,0.07549715042114258
9,"replace_cvc(at_cvc("""", -1), """", suffixof_cvc("""", _arg_1))",0.0,10000,0.0949258804321289
10,"replace_cvc(suffixof_cvc(_arg_1, _arg_1), """", contains_cvc("""", _arg_1))",0.0,10000,0.11461591720581055
11,"replace_cvc(_arg_1, prefixof_cvc(""in"", "" ""), concat_cvc("""", _arg_1))",0.0,10000,0.09078383445739746
12,"replace_cvc("" "", contains_cvc("" "", "" ""), prefixof_cvc("""", _arg_1))",0.0,10000,0.08109903335571289
13,"replace_cvc(at_cvc("""", 0), prefixof_cvc("" "", """"), _arg_1)",0.0,10000,0.07758712768554688
14,"substr_cvc(at_cvc(_arg_1, 0), -1 - -1, 1)",0.0,10000,0.10204410552978516
15,"substr_cvc(prefixof_cvc("""", "" ""), 0, -1 == 0)",0.0,10000,0.08404207229614258
16,"substr_cvc(suffixof_cvc("""", ""in""), 1, if true
        -1
    else
        -1
    end)",0.0,10000,0.08763599395751953
17,"replace_cvc(suffixof_cvc(_arg_1, "" ""), contains_cvc(""in"", "" ""), int_to_str_cvc(1))",0.0,10000,0.09008193016052246
18,"replace_cvc(contains_cvc("" "", "" ""), at_cvc(""in"", -1), int_to_str_cvc(0))",0.0,10000,0.05942988395690918
19,"if true
    replace_cvc("" "", """", """")
else
    concat_cvc("""", "" "")
end",0.0,10000,0.03608584403991699
20,"if false
    substr_cvc(""in"", 1, -1)
else
    prefixof_cvc("""", "" "")
end",0.0,10000,0.04178500175476074
21,"if true
    at_cvc(""in"", 1)
else
    substr_cvc(""in"", 0, 1)
end",0.0,10000,0.0654900074005127
22,"if true
    prefixof_cvc("""", ""in"")
else
    replace_cvc(""in"", _arg_1, "" "")
end",0.0,10000,0.037299156188964844
23,"replace_cvc(concat_cvc("" "", _arg_1), ""in"", if false
        "" ""
    else
        "" ""
    end)",0.0,10000,0.08338117599487305
24,"replace_cvc(at_cvc("" "", 0), _arg_1, if true
        """"
    else
        "" ""
    end)",0.0,10000,0.07851290702819824
25,"replace_cvc(prefixof_cvc(""in"", """"), ""in"", replace_cvc("""", """", "" ""))",0.0,10000,0.08960604667663574
26,"replace_cvc(concat_cvc("""", _arg_1), replace_cvc(""in"", "" "", """"), "" "")",0.0,10000,0.08052992820739746
27,"replace_cvc(suffixof_cvc("" "", ""in""), replace_cvc(""in"", ""in"", """"), "" "")",0.0,10000,0.0972130298614502
28,"at_cvc(if true
        ""in""
    else
        "" ""
    end, if false
        1
    else
        0
    end)",0.0,10000,0.07657289505004883
29,"replace_cvc(""in"", contains_cvc(""in"", "" ""), if false
        """"
    else
        "" ""
    end)",0.0,10000,0.07595086097717285
30,"replace_cvc(_arg_1, prefixof_cvc("" "", ""in""), replace_cvc("" "", """", "" ""))",0.0,10000,0.0951991081237793
31,"replace_cvc("" "", contains_cvc("""", ""in""), replace_cvc(""in"", """", "" ""))",0.0,10000,0.08239483833312988
32,"replace_cvc(substr_cvc("" "", 0, 1), concat_cvc(_arg_1, """"), "" "")",0.0,10000,0.0827629566192627
