attempt,best_program,program_score,iterations,time_seconds
1,_arg_1,0.0,10000,0.08174800872802734
2,"replace_cvc(""+"", contains_cvc("" "", ""(""), ""-"")",0.0,10000,0.06606388092041016
3,"replace_cvc(concat_cvc("")"", ""+""), "")"", _arg_1)",0.0,10000,0.0833899974822998
4,"replace_cvc("" "", ""."", contains_cvc(""("", "".""))",0.0,10000,0.08083200454711914
5,"substr_cvc("" "", 0 - 5, 2)",0.0,10000,0.07457709312438965
6,"substr_cvc(contains_cvc(""-"", ""+""), 4, 0)",0.0,10000,0.06619691848754883
7,"at_cvc(""("", indexof_cvc(""+"", _arg_1, 4))",0.0,10000,0.06714200973510742
8,"replace_cvc(substr_cvc(""("", 2, 1), "")"", "" "")",0.0,10000,0.050720930099487305
9,"replace_cvc(replace_cvc(""+"", "")"", ""(""), "")"", ""("")",0.0,10000,0.04381990432739258
10,"replace_cvc(int_to_str_cvc(0), at_cvc(""-"", 0), ""-"")",0.0,10000,0.08306598663330078
11,"replace_cvc(at_cvc(_arg_1, 3), int_to_str_cvc(1), _arg_1)",0.0,10000,0.07683420181274414
12,"replace_cvc(_arg_1, substr_cvc(_arg_1, 3, 1), ""."")",0.0,10000,0.07310605049133301
13,"replace_cvc(""("", substr_cvc(""("", 1, 2), "" "")",0.0,10000,0.062361955642700195
14,"replace_cvc(""."", ""+"", substr_cvc("")"", 2, 1))",0.0,10000,0.05993986129760742
15,"replace_cvc(""+"", replace_cvc("" "", "")"", _arg_1), ""+"")",0.0,10000,0.043892860412597656
16,"replace_cvc("")"", replace_cvc(""-"", _arg_1, _arg_1), "")"")",0.0,10000,0.08083701133728027
17,"replace_cvc(_arg_1, int_to_str_cvc(2), concat_cvc("" "", ""-""))",0.0,10000,0.07643818855285645
18,"replace_cvc("" "", int_to_str_cvc(3), at_cvc(""."", 4))",0.0,10000,0.0690610408782959
19,"substr_cvc(substr_cvc("")"", 4, 0), 0, 2)",0.0,10000,0.06535720825195312
20,"substr_cvc(replace_cvc(""("", ""+"", "")""), 5, 0)",0.0,10000,0.07059001922607422
21,"substr_cvc(""."", indexof_cvc(_arg_1, ""."", 3), 4)",0.0,10000,0.0728459358215332
22,"replace_cvc(_arg_1, "")"", replace_cvc(""."", ""."", _arg_1))",0.0,10000,0.04454803466796875
23,"replace_cvc(""("", _arg_1, replace_cvc(""("", ""."", "".""))",0.0,10000,0.06031990051269531
24,"replace_cvc(concat_cvc(""-"", ""(""), ""."", int_to_str_cvc(3))",0.0,10000,0.0720360279083252
25,"substr_cvc("" "", 3, indexof_cvc(""("", ""("", 1))",0.0,10000,0.041214942932128906
26,"replace_cvc(_arg_1, prefixof_cvc(""("", ""(""), int_to_str_cvc(5))",0.0,10000,0.0827169418334961
27,"at_cvc(concat_cvc("" "", _arg_1), 0 - 3)",0.0,10000,0.08487200736999512
28,"at_cvc(suffixof_cvc("")"", "")""), 5 + 1)",0.0,10000,0.09492683410644531
29,"replace_cvc("" "", substr_cvc(_arg_1, 3, 3), int_to_str_cvc(5))",0.0,10000,0.06949090957641602
30,"replace_cvc(at_cvc(_arg_1, 0), contains_cvc(_arg_1, "".""), ""+"")",0.0,10000,0.0852959156036377
31,"replace_cvc(at_cvc("" "", 2), concat_cvc("" "", "".""), "")"")",0.0,10000,0.07510185241699219
32,"replace_cvc(at_cvc(""+"", 3), prefixof_cvc(""+"", ""(""), ""-"")",0.0,10000,0.08164095878601074
33,"replace_cvc(at_cvc(""-"", 4), suffixof_cvc(""-"", "")""), _arg_1)",0.0,10000,0.07503199577331543
34,"replace_cvc(at_cvc(""."", 5), contains_cvc(""."", "")""), ""."")",0.0,10000,0.07413887977600098
35,"replace_cvc(at_cvc("")"", 1), concat_cvc("")"", _arg_1), "" "")",0.0,10000,0.08489513397216797
36,"replace_cvc(concat_cvc(_arg_1, ""+""), suffixof_cvc(_arg_1, _arg_1), ""("")",0.0,10000,0.08065199851989746
37,"replace_cvc(concat_cvc("" "", ""+""), contains_cvc("" "", "" ""), ""+"")",0.0,10000,0.08594799041748047
