attempt,best_program,program_score,time,new_updated_rules
1,,0.5,1.6871309280395508,New Rule: 
2,,0.5,0.10429167747497559,No updates
3,"if false
    int_to_str_cvc(1)
else
    concat_cvc("""", """")
end",0.5,0.20041322708129883,No updates
4,"replace_cvc("""", if false
        "" ""
    else
        """"
    end, """")",0.5,0.06829333305358887,No updates
5,"if false
    at_cvc(_arg_1, 1)
else
    concat_cvc("""", """")
end",0.5,0.042377471923828125,No updates
6,"if false
    suffixof_cvc("" "", _arg_1)
else
    concat_cvc("""", """")
end",0.5,0.06261134147644043,No updates
7,"replace_cvc(concat_cvc(_arg_1, _arg_1), concat_cvc(_arg_1, _arg_1), """")",0.5,0.13400483131408691,No updates
8,"replace_cvc(prefixof_cvc(_arg_1, ""/""), prefixof_cvc("" "", """"), _arg_1)",0.0,0.1033482551574707,No updates
9,"replace_cvc(concat_cvc("""", """"), at_cvc(_arg_1, 1), _arg_1)",0.5,0.07505249977111816,No updates
10,"replace_cvc(at_cvc("" "", 1), "" "", concat_cvc("""", """"))",0.5,0.0983889102935791,No updates
11,"replace_cvc(_arg_1, concat_cvc(_arg_1, """"), concat_cvc("""", """"))",0.5,0.12116026878356934,No updates
12,"replace_cvc("""", concat_cvc(_arg_1, _arg_1), concat_cvc(_arg_1, _arg_1))",0.5,0.0998694896697998,No updates
13,"replace_cvc(""/"", concat_cvc("""", ""/""), concat_cvc("""", """"))",0.5,0.08949804306030273,No updates
14,"replace_cvc(at_cvc("" "", 1), concat_cvc("""", "" ""), """")",0.5,0.08630013465881348,No updates
15,"substr_cvc(at_cvc("" "", 1), 1 + 1, 1)",0.5,0.10418915748596191,No updates
16,"substr_cvc(_arg_1, 1 + 1, 1 + 0)",0.5,0.09290218353271484,No updates
17,"substr_cvc(_arg_1, 1 + 1, if true
        1
    else
        1
    end)",0.5,0.09714365005493164,No updates
18,"replace_cvc(concat_cvc("""", """"), at_cvc(_arg_1, 1), int_to_str_cvc(1))",0.5,0.10804200172424316,No updates
19,"substr_cvc(substr_cvc(_arg_1, 1, 1), 1, 1 + -1)",0.5,0.052759647369384766,No updates
20,"if true
    replace_cvc("" "", "" "", """")
else
    concat_cvc(_arg_1, _arg_1)
end",0.5,0.03734993934631348,No updates
21,"if false
    substr_cvc(""/"", 0, 1)
else
    concat_cvc("""", """")
end",0.5,0.05016183853149414,No updates
22,"if false
    at_cvc(_arg_1, 1)
else
    substr_cvc(_arg_1, 1, 0)
end",0.5,0.059259653091430664,No updates
23,"if false
    concat_cvc(_arg_1, _arg_1)
else
    replace_cvc(_arg_1, _arg_1, """")
end",0.5,0.04694199562072754,No updates
