attempt,best_program,program_score,time,new_updated_rules
1,_arg_1,0.0,0.11886215209960938,No updates
2,"if true
    int_to_str_cvc(0)
else
    prefixof_cvc("" "", """")
end",0.0,0.07027411460876465,No updates
3,"replace_cvc("""", if false
        "" ""
    else
        """"
    end, _arg_1)",0.0,0.08118629455566406,No updates
4,"replace_cvc(int_to_str_cvc(1), concat_cvc("""", """"), int_to_str_cvc(0))",0.0,0.04875779151916504,No updates
5,"if false
    suffixof_cvc("""", ""/"")
else
    contains_cvc("""", _arg_1)
end",0.0,0.07370424270629883,No updates
6,"at_cvc(replace_cvc(_arg_1, ""/"", """"), 0 - 0)",0.0,0.10293006896972656,No updates
7,"replace_cvc(prefixof_cvc(_arg_1, ""/""), prefixof_cvc("" "", """"), _arg_1)",0.0,0.12533020973205566,No updates
8,"replace_cvc(contains_cvc("" "", "" ""), prefixof_cvc(""/"", """"), _arg_1)",0.0,0.10500597953796387,No updates
9,"replace_cvc(at_cvc("""", -1), """", suffixof_cvc("""", _arg_1))",0.0,0.11220407485961914,No updates
10,"replace_cvc(suffixof_cvc(_arg_1, _arg_1), """", contains_cvc("""", _arg_1))",0.0,0.12134361267089844,No updates
11,"replace_cvc(_arg_1, prefixof_cvc(""/"", "" ""), concat_cvc("""", _arg_1))",0.0,0.11798572540283203,No updates
12,"replace_cvc("" "", contains_cvc("" "", "" ""), prefixof_cvc("""", _arg_1))",0.0,0.11868953704833984,No updates
13,"replace_cvc(at_cvc("""", 0), prefixof_cvc("" "", """"), _arg_1)",0.0,0.09867000579833984,No updates
14,"substr_cvc(at_cvc(_arg_1, 0), -1 - -1, 1)",0.0,0.11381912231445312,No updates
15,"substr_cvc(prefixof_cvc("""", "" ""), 0, -1 == 0)",0.0,0.1004490852355957,No updates
16,"substr_cvc(suffixof_cvc("""", ""/""), 1, if true
        -1
    else
        -1
    end)",0.0,0.14101624488830566,No updates
17,"replace_cvc(suffixof_cvc(_arg_1, "" ""), contains_cvc(""/"", "" ""), int_to_str_cvc(1))",0.0,0.1185753345489502,No updates
18,"replace_cvc(contains_cvc("" "", "" ""), at_cvc(""/"", -1), int_to_str_cvc(0))",0.0,0.062065839767456055,No updates
19,"if true
    replace_cvc("" "", """", """")
else
    concat_cvc("""", "" "")
end",0.0,0.05435347557067871,No updates
20,"if false
    substr_cvc(""/"", 1, -1)
else
    prefixof_cvc("""", "" "")
end",0.0,0.05847287178039551,No updates
21,"if true
    at_cvc(""/"", 1)
else
    substr_cvc(""/"", 0, 1)
end",0.0,0.07635259628295898,No updates
22,"if true
    prefixof_cvc("""", ""/"")
else
    replace_cvc(""/"", _arg_1, "" "")
end",0.0,0.04797720909118652,No updates
23,"replace_cvc(concat_cvc("" "", _arg_1), ""/"", if false
        "" ""
    else
        "" ""
    end)",0.0,0.10686588287353516,No updates
24,"replace_cvc(at_cvc("" "", 0), _arg_1, if true
        """"
    else
        "" ""
    end)",0.0,0.11535024642944336,No updates
