attempt,best_program,program_score,time,new_updated_rules
1,_arg_1,0.0,0.1732625961303711,No updates
2,"replace_cvc(""."", substr_cvc(_arg_1, 2, 2), "" "")",0.0,0.20156145095825195,No updates
3,"at_cvc(at_cvc(_arg_2, 2), 0 + 0)",0.0,0.13837718963623047,No updates
4,"replace_cvc(prefixof_cvc("" "", _arg_1), prefixof_cvc(_arg_2, _arg_1), "" "")",0.0,0.10870695114135742,No updates
5,"replace_cvc(contains_cvc(""."", "".""), prefixof_cvc("" "", _arg_1), "" "")",0.0,0.21174979209899902,No updates
6,"replace_cvc(at_cvc("" "", 2), ""."", prefixof_cvc(_arg_1, "" ""))",0.0,0.12655258178710938,No updates
7,"replace_cvc("" "", concat_cvc("" "", _arg_1), contains_cvc(_arg_1, "" ""))",0.0,0.1176612377166748,No updates
8,"replace_cvc(""."", at_cvc(_arg_1, 1), concat_cvc(_arg_1, "" ""))",0.0,0.13288402557373047,No updates
9,"substr_cvc(concat_cvc(_arg_2, _arg_1), 2 + 1, 1)",0.0,0.16176390647888184,No updates
10,"replace_cvc(prefixof_cvc("" "", "" ""), _arg_2, contains_cvc(""."", "" ""))",0.0,0.10989117622375488,No updates
11,"substr_cvc(int_to_str_cvc(2), indexof_cvc(""."", _arg_1, 0), 2)",0.0,0.17053842544555664,No updates
12,"at_cvc(substr_cvc("" "", 0, 0), 2 + 0)",0.0,0.15172386169433594,No updates
13,"replace_cvc(substr_cvc("" "", 0, 2), ""."", suffixof_cvc(_arg_2, "" ""))",0.0,0.14642906188964844,No updates
14,"replace_cvc(substr_cvc(_arg_2, 1, 1), suffixof_cvc(""."", _arg_1), "" "")",0.0,0.14468646049499512,No updates
15,"replace_cvc(replace_cvc(_arg_2, _arg_1, _arg_1), contains_cvc(_arg_1, _arg_1), "" "")",0.0,0.18768668174743652,No updates
16,"replace_cvc(replace_cvc(""."", _arg_2, "".""), contains_cvc(_arg_2, _arg_1), "" "")",0.0,0.18855762481689453,No updates
17,"replace_cvc(concat_cvc(_arg_2, _arg_1), substr_cvc(_arg_2, 0, 2), "" "")",0.0,0.17827248573303223,No updates
