attempt,best_program,program_score,iterations,time_seconds
1,,0.3333333333333333,10000,0.1022651195526123
2,"replace_cvc("""", int_to_str_cvc(1), concat_cvc(_arg_1, _arg_1))",0.3333333333333333,10000,0.06219005584716797
3,"replace_cvc("""", substr_cvc(_arg_1, 1, 1), int_to_str_cvc(1))",0.3333333333333333,10000,0.08300900459289551
4,"replace_cvc("""", int_to_str_cvc(1), if true
        _arg_1
    else
        _arg_1
    end)",0.3333333333333333,10000,0.10616803169250488
5,"replace_cvc("" "", at_cvc("" "", 1), concat_cvc("""", """"))",0.3333333333333333,10000,0.0829617977142334
6,"substr_cvc(concat_cvc("""", """"), -1, -1 + -1)",0.3333333333333333,10000,0.08510398864746094
7,"replace_cvc(concat_cvc("""", """"), at_cvc(_arg_1, 1), int_to_str_cvc(1))",0.3333333333333333,10000,0.09058785438537598
8,"if false
    replace_cvc(_arg_1, "" "", "" "")
else
    concat_cvc("""", """")
end",0.3333333333333333,10000,0.050305843353271484
9,"if false
    concat_cvc(_arg_1, _arg_1)
else
    replace_cvc(_arg_1, _arg_1, """")
end",0.3333333333333333,10000,0.07672500610351562
10,"replace_cvc(concat_cvc("" "", """"), replace_cvc(_arg_1, _arg_1, "" ""), """")",0.3333333333333333,10000,0.09700608253479004
11,"replace_cvc("" "", concat_cvc("""", "" ""), replace_cvc(_arg_1, _arg_1, """"))",0.3333333333333333,10000,0.08693814277648926
12,"replace_cvc(at_cvc("" "", 1), if true
        "" ""
    else
        _arg_1
    end, """")",0.3333333333333333,10000,0.08586287498474121
13,"replace_cvc(replace_cvc("""", """", """"), _arg_1, concat_cvc(_arg_1, _arg_1))",0.3333333333333333,10000,0.10402703285217285
14,"replace_cvc(_arg_1, if true
        _arg_1
    else
        _arg_1
    end, concat_cvc("""", """"))",0.3333333333333333,10000,0.08947205543518066
15,"replace_cvc(_arg_1, replace_cvc("" "", "" "", _arg_1), concat_cvc("""", """"))",0.3333333333333333,10000,0.08613705635070801
16,"substr_cvc(substr_cvc(_arg_1, 1, 1), 1 + 1, 1)",0.3333333333333333,10000,0.09341716766357422
17,"substr_cvc(concat_cvc(_arg_1, _arg_1), if true
        1
    else
        1
    end, 0)",0.3333333333333333,10000,0.08244204521179199
18,"substr_cvc(int_to_str_cvc(0), 1 + 1, 1 + 0)",0.3333333333333333,10000,0.08825016021728516
19,"substr_cvc(_arg_1, 1 + 1, indexof_cvc(_arg_1, _arg_1, 1))",0.3333333333333333,10000,0.08892989158630371
20,"replace_cvc("""", if false
        """"
    else
        "" ""
    end, substr_cvc("" "", 0, -1))",0.3333333333333333,10000,0.07529497146606445
21,"substr_cvc("""", if false
        1
    else
        1
    end, if true
        0
    else
        1
    end)",0.3333333333333333,10000,0.09005308151245117
22,"replace_cvc(if false
        _arg_1
    else
        """"
    end, at_cvc(_arg_1, 1), int_to_str_cvc(1))",0.3333333333333333,10000,0.09357118606567383
23,"substr_cvc(concat_cvc(_arg_1, "" ""), 1 - 0, 1 + -1)",0.3333333333333333,10000,0.09778499603271484
