attempt,best_program,program_score,iterations,time_seconds
1,_arg_1,0.0,10000,3.9540231227874756
2,"replace_cvc(substr_cvc("","", 2, 1), "","", _arg_1)",0.0,10000,0.08281087875366211
3,"replace_cvc(prefixof_cvc("" "", "" ""), _arg_2, concat_cvc("","", _arg_1))",0.0,10000,0.09092092514038086
4,"replace_cvc("" "", prefixof_cvc("" "", _arg_2), prefixof_cvc("","", _arg_1))",0.0,10000,0.08611798286437988
5,"substr_cvc(prefixof_cvc("" "", _arg_2), 1 + 1, 2)",0.0,10000,0.13427400588989258
6,"at_cvc(replace_cvc("" "", "" "", "",""), 2 + 0)",0.0,10000,0.08524298667907715
7,"replace_cvc(prefixof_cvc("","", "",""), suffixof_cvc(_arg_2, _arg_2), _arg_1)",0.0,10000,0.08632993698120117
8,"replace_cvc(replace_cvc(_arg_1, "" "", _arg_1), "","", prefixof_cvc(_arg_2, _arg_1))",0.0,10000,0.09921908378601074
9,"replace_cvc(replace_cvc("","", "","", _arg_1), "","", suffixof_cvc(_arg_2, _arg_1))",0.0,10000,0.08161401748657227
10,"replace_cvc(_arg_1, substr_cvc(_arg_2, 0, 2), prefixof_cvc("","", _arg_1))",0.0,10000,0.09642887115478516
11,"replace_cvc(substr_cvc("" "", 0, 0), suffixof_cvc("","", "",""), _arg_1)",0.0,10000,0.08460283279418945
12,"replace_cvc(replace_cvc("" "", _arg_1, "",""), concat_cvc(_arg_1, "",""), _arg_1)",0.0,10000,0.08449077606201172
13,"replace_cvc(_arg_2, replace_cvc(_arg_2, "","", _arg_1), prefixof_cvc("","", _arg_1))",0.0,10000,0.09118986129760742
14,"replace_cvc(replace_cvc("" "", "","", _arg_1), at_cvc("","", 2), _arg_1)",0.0,10000,0.0718231201171875
15,"substr_cvc(replace_cvc("" "", "" "", "",""), 2 + 0, 0)",0.0,10000,0.08286595344543457
16,"replace_cvc(_arg_2, concat_cvc("","", "",""), replace_cvc("","", _arg_2, _arg_1))",0.0,10000,0.08331584930419922
17,"substr_cvc(replace_cvc("" "", _arg_1, _arg_2), 0, 1 - 2)",0.0,10000,0.08147501945495605
18,"substr_cvc(suffixof_cvc(_arg_1, _arg_2), 2, indexof_cvc("","", _arg_1, 0))",0.0,10000,0.07395601272583008
19,"replace_cvc(_arg_2, at_cvc(_arg_2, 1), replace_cvc("" "", _arg_2, _arg_1))",0.0,10000,0.08417892456054688
20,"replace_cvc(suffixof_cvc(_arg_1, "" ""), _arg_1, substr_cvc("" "", 0, 2))",0.0,10000,0.07932901382446289
21,"replace_cvc(concat_cvc(_arg_2, _arg_2), "","", replace_cvc(_arg_1, _arg_2, _arg_1))",0.0,10000,0.09477901458740234
22,"replace_cvc(suffixof_cvc("","", _arg_1), "","", replace_cvc(_arg_2, _arg_2, _arg_1))",0.0,10000,0.0829920768737793
23,"replace_cvc(concat_cvc("" "", _arg_1), replace_cvc("","", "" "", _arg_2), _arg_1)",0.0,10000,0.09607410430908203
24,"replace_cvc(suffixof_cvc("","", "",""), replace_cvc("","", "","", _arg_2), _arg_1)",0.0,10000,0.09078502655029297
25,"replace_cvc(suffixof_cvc("","", _arg_2), substr_cvc(_arg_2, 1, 1), _arg_1)",0.0,10000,0.0785379409790039
26,"substr_cvc(suffixof_cvc(_arg_1, _arg_2), indexof_cvc(_arg_2, "","", 1), 2)",0.0,10000,0.09230494499206543
27,"replace_cvc(_arg_1, substr_cvc("","", 0, 0), substr_cvc("" "", 2, 0))",0.0,10000,0.08386802673339844
28,"replace_cvc(at_cvc(_arg_1, 2), prefixof_cvc("" "", _arg_2), concat_cvc(_arg_2, _arg_1))",0.0,10000,0.09250497817993164
29,"replace_cvc(at_cvc("" "", 0), suffixof_cvc("" "", _arg_2), prefixof_cvc(_arg_2, _arg_1))",0.0,10000,0.08423399925231934
30,"replace_cvc(at_cvc("","", 2), concat_cvc("" "", _arg_2), suffixof_cvc(_arg_2, _arg_1))",0.0,10000,0.09658694267272949
31,"replace_cvc(concat_cvc(_arg_1, "",""), prefixof_cvc("" "", "" ""), concat_cvc(_arg_2, _arg_1))",0.0,10000,0.09958195686340332
32,"replace_cvc(concat_cvc(_arg_2, "",""), suffixof_cvc("" "", "" ""), prefixof_cvc(_arg_2, _arg_1))",0.0,10000,0.09172987937927246
33,"replace_cvc(concat_cvc("","", _arg_1), concat_cvc("" "", "" ""), suffixof_cvc(_arg_2, _arg_1))",0.0,10000,0.0987999439239502
34,"replace_cvc(prefixof_cvc(_arg_1, _arg_1), prefixof_cvc("" "", "",""), concat_cvc(_arg_2, _arg_1))",0.0,10000,0.09629607200622559
35,"replace_cvc(prefixof_cvc(_arg_2, _arg_1), suffixof_cvc("" "", "",""), prefixof_cvc(_arg_2, _arg_1))",0.0,10000,0.10935115814208984
36,"replace_cvc(prefixof_cvc("" "", _arg_2), concat_cvc("" "", "",""), suffixof_cvc(_arg_2, _arg_1))",0.0,10000,0.0960700511932373
37,"replace_cvc(prefixof_cvc("","", _arg_2), prefixof_cvc("","", _arg_1), concat_cvc(_arg_2, _arg_1))",0.0,10000,0.09752702713012695
38,"replace_cvc(suffixof_cvc(_arg_1, _arg_2), suffixof_cvc("","", _arg_1), prefixof_cvc(_arg_2, _arg_1))",0.0,10000,0.11011195182800293
39,"replace_cvc(suffixof_cvc(_arg_2, "" ""), concat_cvc("","", _arg_1), suffixof_cvc(_arg_2, _arg_1))",0.0,10000,0.0960228443145752
40,"replace_cvc(suffixof_cvc("" "", "" ""), prefixof_cvc("","", _arg_2), concat_cvc(_arg_2, _arg_1))",0.0,10000,0.10334396362304688
41,"replace_cvc(suffixof_cvc("","", "" ""), suffixof_cvc("","", _arg_2), prefixof_cvc(_arg_2, _arg_1))",0.0,10000,0.08211588859558105
42,"replace_cvc(_arg_2, replace_cvc(_arg_1, _arg_1, "" ""), substr_cvc(_arg_2, 1, 0))",0.0,10000,0.08591985702514648
43,"replace_cvc(concat_cvc(_arg_2, _arg_2), at_cvc("" "", 0), concat_cvc(_arg_2, _arg_1))",0.0,10000,0.08587098121643066
44,"replace_cvc(prefixof_cvc(_arg_2, "" ""), at_cvc("","", 1), prefixof_cvc(_arg_2, _arg_1))",0.0,10000,0.09513497352600098
45,"replace_cvc(suffixof_cvc("" "", _arg_1), at_cvc(_arg_1, 2), suffixof_cvc(_arg_2, _arg_1))",0.0,10000,0.0843501091003418
46,"replace_cvc(at_cvc("","", 0), at_cvc("" "", 1), concat_cvc(_arg_2, _arg_1))",0.0,10000,0.07919001579284668
47,"substr_cvc(replace_cvc(_arg_2, _arg_2, "",""), 2, indexof_cvc(_arg_2, "" "", 2))",0.0,10000,0.07343506813049316
48,"replace_cvc(concat_cvc(_arg_2, "",""), concat_cvc("","", "",""), at_cvc(_arg_1, 0))",0.0,10000,0.09409689903259277
49,"replace_cvc(prefixof_cvc("" "", _arg_1), suffixof_cvc(_arg_1, _arg_1), at_cvc(_arg_2, 1))",0.0,10000,0.09081912040710449
50,"replace_cvc(suffixof_cvc("" "", "" ""), concat_cvc(_arg_1, _arg_2), at_cvc("" "", 2))",0.0,10000,0.11737418174743652
51,"substr_cvc(concat_cvc("" "", _arg_1), 1 + 1, 1 - 0)",0.0,10000,0.10531497001647949
52,"substr_cvc(suffixof_cvc(_arg_2, "",""), 0 + 2, 1 + 1)",0.0,10000,0.08820199966430664
53,"replace_cvc(at_cvc(_arg_1, 1), at_cvc(_arg_2, 2), at_cvc("" "", 2))",0.0,10000,0.08729791641235352
54,"replace_cvc(replace_cvc("" "", _arg_1, _arg_2), _arg_1, replace_cvc("" "", _arg_2, _arg_1))",0.0,10000,0.08666706085205078
55,"substr_cvc(_arg_1, indexof_cvc("","", "" "", 1), indexof_cvc("","", _arg_1, 0))",0.0,10000,0.07443690299987793
56,"replace_cvc(substr_cvc(_arg_2, 0, 2), replace_cvc(_arg_2, _arg_1, _arg_2), _arg_1)",0.0,10000,0.08285403251647949
57,"substr_cvc(replace_cvc(_arg_2, "" "", _arg_2), indexof_cvc(_arg_2, "","", 1), 2)",0.0,10000,0.08609604835510254
58,"replace_cvc(_arg_2, substr_cvc("","", 2, 0), replace_cvc("" "", _arg_2, _arg_1))",0.0,10000,0.08244109153747559
59,"replace_cvc(replace_cvc(_arg_1, _arg_1, _arg_1), _arg_2, substr_cvc(_arg_2, 2, 1))",0.0,10000,0.08455586433410645
60,"replace_cvc(_arg_1, replace_cvc(_arg_1, "","", _arg_2), replace_cvc(_arg_1, _arg_2, _arg_1))",0.0,10000,0.08262085914611816
61,"replace_cvc("" "", replace_cvc("" "", "" "", _arg_2), replace_cvc(_arg_2, _arg_2, _arg_1))",0.0,10000,0.07384395599365234
