attempt,best_program,program_score,iterations,time_seconds
1,"substr_cvc(_arg_1, 2, 3)",0.48,10000,0.20638084411621094
2,"substr_cvc(_arg_1, 0 + 2, 3)",0.48,10000,0.14899182319641113
3,"replace_cvc(substr_cvc(_arg_1, 2, 3), _arg_1, _arg_1)",0.48,10000,0.23315811157226562
4,"replace_cvc(at_cvc(_arg_1, 2), int_to_str_cvc(0), _arg_1)",0.06,10000,0.23520517349243164
5,"replace_cvc(_arg_1, _arg_1, substr_cvc(_arg_1, 2, 3))",0.48,10000,0.30449414253234863
6,"replace_cvc(int_to_str_cvc(2), _arg_1, concat_cvc(_arg_1, _arg_1))",0.02,10000,0.24433493614196777
7,"substr_cvc(substr_cvc(_arg_1, 1, 3), 2, 3)",0.48,10000,0.17084479331970215
8,"substr_cvc(replace_cvc(""-"", ""-"", _arg_1), 2, 3)",0.48,10000,0.20551300048828125
9,"replace_cvc(at_cvc(_arg_1, 2), _arg_1, int_to_str_cvc(0))",0.06,10000,0.25423407554626465
10,"at_cvc(concat_cvc(_arg_1, _arg_1), 0 + 2)",0.06,10000,0.1826920509338379
11,"at_cvc(at_cvc(_arg_1, 2), 0 + 1)",0.06,10000,0.19919800758361816
12,"replace_cvc(at_cvc(_arg_1, 2), concat_cvc(_arg_1, _arg_1), _arg_1)",0.06,10000,0.16636896133422852
13,"replace_cvc(at_cvc(""+"", 3), contains_cvc(""-"", "".""), ""-"")",0.0,10000,0.12537288665771484
14,"replace_cvc(concat_cvc("" "", _arg_1), contains_cvc(""-"", "".""), ""-"")",0.0,10000,0.17318391799926758
15,"replace_cvc(prefixof_cvc(_arg_1, _arg_1), contains_cvc(""-"", "".""), ""-"")",0.0,10000,0.09218001365661621
16,"replace_cvc(prefixof_cvc(""."", _arg_1), contains_cvc(""-"", "".""), ""-"")",0.0,10000,0.0922541618347168
17,"replace_cvc(suffixof_cvc(""-"", _arg_1), contains_cvc(""-"", "".""), ""-"")",0.0,10000,0.09967613220214844
18,"replace_cvc(at_cvc(_arg_1, 2), at_cvc(_arg_1, 1), _arg_1)",0.06,10000,0.09996199607849121
