attempt,best_program,program_score,time,new_updated_rules
1,_arg_1,0.0,0.07296133041381836,No updates
2,"at_cvc(_arg_1, indexof_cvc("" "", "","", -1))",0.0,0.08163857460021973,No updates
3,"replace_cvc(contains_cvc("">"", ""/""), "","", _arg_1)",0.0,0.08484220504760742,No updates
4,"replace_cvc(""/"", concat_cvc(_arg_1, "",""), "">"")",0.0,0.09530234336853027,No updates
5,"replace_cvc("","", ""<"", suffixof_cvc("">"", """"))",0.0,0.08793377876281738,No updates
6,"replace_cvc(suffixof_cvc(""/"", "">""), "">"", int_to_str_cvc(1))",0.0,0.06540465354919434,No updates
7,"if true
    replace_cvc("" "", "","", _arg_1)
else
    "" ""
end",0.0,0.028542041778564453,No updates
8,"if false
    _arg_1
else
    replace_cvc(_arg_1, ""<"", _arg_1)
end",0.0,0.09238982200622559,No updates
9,"at_cvc(contains_cvc("" "", ""/""), -1 == 1)",0.0,0.04209756851196289,No updates
10,"replace_cvc(""<"", "","", replace_cvc(""/"", "">"", """"))",0.0,0.04723477363586426,No updates
11,"replace_cvc("" "", _arg_1, if false
        _arg_1
    else
        "",""
    end)",0.0,0.04529285430908203,No updates
12,"replace_cvc(int_to_str_cvc(0), prefixof_cvc("""", _arg_1), "">"")",0.0,0.0639033317565918,No updates
13,"replace_cvc(replace_cvc(""<"", """", "" ""), """", """")",0.0,0.03821134567260742,No updates
14,"replace_cvc(_arg_1, if false
        """"
    else
        """"
    end, "","")",0.0,0.055973052978515625,No updates
15,"replace_cvc(_arg_1, replace_cvc(""<"", _arg_1, "" ""), "" "")",0.0,0.03597307205200195,No updates
16,"replace_cvc("">"", replace_cvc("">"", """", "" ""), ""/"")",0.0,0.06271839141845703,No updates
17,"replace_cvc(int_to_str_cvc(1), "","", contains_cvc(""<"", ""<""))",0.0,0.08113408088684082,No updates
18,"replace_cvc(""/"", "">"", substr_cvc("" "", 0, 1))",0.0,0.07432341575622559,No updates
19,"substr_cvc("""", 1, indexof_cvc("""", _arg_1, 0))",0.0,0.05990958213806152,No updates
20,"replace_cvc(if true
        _arg_1
    else
        _arg_1
    end, ""<"", int_to_str_cvc(-1))",0.0,0.08146238327026367,No updates
21,"if true
    at_cvc("""", -1)
else
    contains_cvc(""<"", """")
end",0.0,0.03896641731262207,No updates
22,"if true
    concat_cvc("" "", _arg_1)
else
    contains_cvc(""<"", "","")
end",0.0,0.04058408737182617,No updates
23,"if true
    prefixof_cvc("" "", "" "")
else
    contains_cvc("">"", "" "")
end",0.0,0.027896642684936523,No updates
24,"if true
    suffixof_cvc("" "", "">"")
else
    contains_cvc("">"", ""/"")
end",0.0,0.027402877807617188,No updates
25,"if true
    contains_cvc("" "", ""/"")
else
    contains_cvc("","", ""<"")
end",0.0,0.02714252471923828,No updates
26,"if false
    concat_cvc(""<"", """")
else
    contains_cvc(""/"", _arg_1)
end",0.0,0.03989601135253906,No updates
27,"if false
    prefixof_cvc(""<"", ""<"")
else
    contains_cvc(""/"", "">"")
end",0.0,0.027630090713500977,No updates
28,"if false
    suffixof_cvc(""<"", ""/"")
else
    concat_cvc(_arg_1, """")
end",0.0,0.027939319610595703,No updates
29,"if false
    contains_cvc("">"", """")
else
    concat_cvc(_arg_1, "","")
end",0.0,0.038671255111694336,No updates
30,"if false
    prefixof_cvc(""/"", "" "")
else
    at_cvc("","", 0)
end",0.0,0.07101082801818848,No updates
31,"replace_cvc("">"", if false
        ""<""
    else
        ""/""
    end, int_to_str_cvc(-1))",0.0,0.045874595642089844,No updates
32,"replace_cvc("","", replace_cvc(""<"", _arg_1, """"), int_to_str_cvc(1))",0.0,0.08410906791687012,No updates
33,"at_cvc(replace_cvc(_arg_1, "","", _arg_1), -1 + 0)",0.0,0.12652182579040527,No updates
34,"at_cvc(concat_cvc("""", "">""), indexof_cvc(""<"", ""<"", -1))",0.0,0.09545755386352539,No updates
35,"at_cvc(prefixof_cvc("">"", "" ""), indexof_cvc(""<"", "","", 1))",0.0,0.10346531867980957,No updates
36,"at_cvc(contains_cvc(_arg_1, _arg_1), indexof_cvc(""<"", ""/"", 0))",0.0,0.08915114402770996,No updates
37,"replace_cvc(concat_cvc(_arg_1, _arg_1), prefixof_cvc("" "", _arg_1), "" "")",0.0,0.09464097023010254,No updates
38,"replace_cvc(concat_cvc("""", _arg_1), suffixof_cvc(""<"", _arg_1), ""/"")",0.0,0.10211563110351562,No updates
39,"replace_cvc(concat_cvc("" "", _arg_1), contains_cvc("">"", """"), ""<"")",0.0,0.09345483779907227,No updates
40,"replace_cvc(concat_cvc(""<"", """"), concat_cvc("","", "" ""), _arg_1)",0.0,0.10656189918518066,No updates
41,"replace_cvc(concat_cvc("">"", """"), prefixof_cvc(""/"", "" ""), "">"")",0.0,0.10117530822753906,No updates
42,"replace_cvc(concat_cvc("","", """"), contains_cvc(_arg_1, ""<""), """")",0.0,0.08628320693969727,No updates
43,"replace_cvc(concat_cvc(""/"", "" ""), concat_cvc("""", ""<""), "","")",0.0,0.09306764602661133,No updates
44,"replace_cvc(prefixof_cvc(_arg_1, "" ""), prefixof_cvc("" "", "">""), "" "")",0.0,0.11503481864929199,No updates
45,"replace_cvc(prefixof_cvc("""", "" ""), suffixof_cvc(""<"", "">""), ""/"")",0.0,0.10639572143554688,No updates
46,"replace_cvc(prefixof_cvc("" "", "" ""), contains_cvc("">"", "",""), ""<"")",0.0,0.11076545715332031,No updates
47,"replace_cvc(prefixof_cvc(""<"", ""<""), concat_cvc("","", ""/""), _arg_1)",0.0,0.10403752326965332,No updates
48,"replace_cvc(prefixof_cvc("">"", ""<""), prefixof_cvc(""/"", ""/""), "">"")",0.0,0.11578917503356934,No updates
