attempt,best_program,program_score,time,new_updated_rules
1,_arg_2,0.45,0.058228254318237305,"New Rule: replace_cvc(_arg_2, ""H"", _arg_1)New Rule: replace_cvc(_arg_2, ""B"", _arg_1)New Rule: replace_cvc(_arg_2, ""New York"", _arg_1)New Rule: replace_cvc(_arg_2, ""M"", _arg_1)New Rule: replace_cvc(_arg_2, ""N"", _arg_1)New Rule: replace_cvc(_arg_2, ""P"", _arg_1)New Rule: replace_cvc(_arg_2, ""C"", _arg_1)New Rule: replace_cvc(_arg_2, ""I"", _arg_1)New Rule: replace_cvc(_arg_2, ""T"", _arg_1)New Rule: _arg_2"
2,_arg_2,0.45,0.0671532154083252,No updates
3,"replace_cvc("","", "","", _arg_2)",0.45,0.06703448295593262,No updates
4,"replace_cvc(""F"", ""F"", _arg_2)",0.45,0.06685829162597656,No updates
5,"replace_cvc(""M"", ""M"", _arg_2)",0.45,0.07702851295471191,No updates
6,"replace_cvc(""S"", ""S"", _arg_2)",0.45,0.06754660606384277,No updates
7,"replace_cvc(""Y"", ""Y"", _arg_2)",0.45,0.08014535903930664,No updates
8,"replace_cvc(_arg_2, _arg_1, int_to_str_cvc(0))",0.45,0.10507607460021973,No updates
9,"if false
    int_to_str_cvc(0)
else
    _arg_2
end",0.45,0.08476781845092773,No updates
10,"at_cvc(prefixof_cvc(""N"", "" ""), 1)",0.0,0.09781074523925781,No updates
11,"at_cvc(contains_cvc(""Q"", ""L""), 2)",0.0,0.08350992202758789,No updates
12,"replace_cvc(_arg_2, int_to_str_cvc(0), _arg_1)",0.45,0.08820438385009766,No updates
13,"replace_cvc(_arg_2, int_to_str_cvc(0), int_to_str_cvc(0))",0.45,0.0678398609161377,No updates
14,"if false
    at_cvc(replace_cvc(_arg_2, ""I"", _arg_1), 1)
else
    _arg_2
end",0.45,0.06928682327270508,No updates
15,"if true
    concat_cvc(""B"", "","")
else
    ""S""
end",0.0,0.06618213653564453,No updates
16,"if true
    concat_cvc(""H"", ""J"")
else
    ""S""
end",0.0,0.0758364200592041,No updates
17,"if true
    concat_cvc(""N"", ""T"")
else
    ""S""
end",0.0,0.06666350364685059,No updates
18,"if true
    concat_cvc(""T"", replace_cvc(_arg_2, ""M"", _arg_1))
else
    ""S""
end",0.0,0.0680227279663086,No updates
19,"if true
    concat_cvc(replace_cvc(_arg_2, ""H"", _arg_1), "","")
else
    ""S""
end",0.0,0.10361170768737793,No updates
20,"if true
    concat_cvc(replace_cvc(_arg_2, ""C"", _arg_1), ""J"")
else
    ""S""
end",0.0,0.07721710205078125,No updates
21,"if true
    prefixof_cvc("" "", ""T"")
else
    ""S""
end",0.0,0.06268906593322754,No updates
22,"if true
    prefixof_cvc(""E"", replace_cvc(_arg_2, ""M"", _arg_1))
else
    ""S""
end",0.0,0.06292104721069336,No updates
23,"if true
    prefixof_cvc(""L"", "","")
else
    ""S""
end",0.0,0.06182670593261719,No updates
24,"if true
    prefixof_cvc(""R"", ""J"")
else
    ""S""
end",0.0,0.07193756103515625,No updates
25,"if true
    prefixof_cvc(""X"", ""T"")
else
    ""S""
end",0.0,0.08240842819213867,No updates
26,"if true
    prefixof_cvc(replace_cvc(_arg_2, ""M"", _arg_1), replace_cvc(_arg_2, ""M"", _arg_1))
else
    ""S""
end",0.0,0.0890958309173584,No updates
27,"if true
    suffixof_cvc(_arg_2, "","")
else
    ""S""
end",0.0,0.0630347728729248,No updates
28,"if true
    suffixof_cvc(""C"", ""J"")
else
    ""S""
end",0.0,0.07209968566894531,No updates
29,"if true
    suffixof_cvc(""I"", ""T"")
else
    ""S""
end",0.0,0.06260991096496582,No updates
30,"if true
    suffixof_cvc(""O"", replace_cvc(_arg_2, ""M"", _arg_1))
else
    ""S""
end",0.0,0.0632317066192627,No updates
31,"if true
    suffixof_cvc(""V"", "","")
else
    ""S""
end",0.0,0.06929874420166016,No updates
32,"if true
    suffixof_cvc(replace_cvc(_arg_2, ""B"", _arg_1), ""J"")
else
    ""S""
end",0.0,0.10399842262268066,No updates
33,"if true
    suffixof_cvc(replace_cvc(_arg_2, ""I"", _arg_1), ""T"")
else
    ""S""
end",0.0,0.07253289222717285,No updates
34,"if true
    contains_cvc("","", replace_cvc(_arg_2, ""M"", _arg_1))
else
    ""S""
end",0.0,0.06419634819030762,No updates
35,"if true
    contains_cvc(""G"", "","")
else
    ""S""
end",0.0,0.06335639953613281,No updates
36,"if true
    contains_cvc(""M"", ""J"")
else
    ""S""
end",0.0,0.06313586235046387,No updates
37,"if true
    contains_cvc(""S"", ""T"")
else
    ""S""
end",0.0,0.07405710220336914,No updates
38,"if true
    contains_cvc(""Y"", replace_cvc(_arg_2, ""M"", _arg_1))
else
    ""S""
end",0.0,0.08896899223327637,No updates
39,"if false
    concat_cvc(_arg_1, _arg_1)
else
    _arg_2
end",0.45,0.07859516143798828,No updates
40,"if false
    concat_cvc(""New York"", ""K"")
else
    _arg_2
end",0.45,0.05372428894042969,No updates
41,"if false
    concat_cvc(""D"", ""U"")
else
    _arg_2
end",0.45,0.0637059211730957,No updates
42,"if false
    concat_cvc(""J"", replace_cvc(_arg_2, ""N"", _arg_1))
else
    _arg_2
end",0.45,0.053761959075927734,No updates
43,"if false
    concat_cvc(""Q"", ""A"")
else
    _arg_2
end",0.45,0.05374765396118164,No updates
44,"if false
    concat_cvc(""W"", ""K"")
else
    _arg_2
end",0.45,0.053620338439941406,No updates
45,"if false
    concat_cvc(replace_cvc(_arg_2, ""New York"", _arg_1), ""U"")
else
    _arg_2
end",0.45,0.05369853973388672,No updates
46,"if false
    concat_cvc(replace_cvc(_arg_2, ""T"", _arg_1), replace_cvc(_arg_2, ""N"", _arg_1))
else
    _arg_2
end",0.45,0.06383800506591797,No updates
