attempt,best_program,program_score,time,new_updated_rules
1,_arg_1,0.0,0.5630133152008057,No updates
2,"replace_cvc("" "", ""-"", concat_cvc(""("", _arg_1))",0.0,0.4579482078552246,No updates
3,"substr_cvc("" "", 5, 4 + 4)",0.0,0.7237405776977539,No updates
4,"replace_cvc(replace_cvc("" "", "" "", "" ""), ""("", "")"")",0.0,0.8623502254486084,No updates
5,"replace_cvc(contains_cvc(""("", "")""), int_to_str_cvc(1), ""("")",0.0,1.104288101196289,No updates
6,"replace_cvc("" "", replace_cvc(_arg_1, _arg_1, ""-""), ""("")",0.0,0.827584981918335,No updates
7,"replace_cvc("")"", int_to_str_cvc(2), at_cvc("")"", 4))",0.0,0.5536901950836182,No updates
8,"substr_cvc(replace_cvc("")"", "")"", _arg_1), 0, 2)",0.0,0.6795079708099365,No updates
9,"replace_cvc(""("", "")"", replace_cvc("" "", _arg_1, _arg_1))",0.0,0.9081428050994873,No updates
10,"substr_cvc(""("", 1, indexof_cvc(""("", "")"", 5))",0.0,0.6498847007751465,No updates
11,"at_cvc(suffixof_cvc(_arg_1, _arg_1), 5 + 3)",0.0,0.6414394378662109,No updates
12,"replace_cvc("")"", substr_cvc(_arg_1, 3, 4), int_to_str_cvc(1))",0.0,0.5011343955993652,No updates
13,"replace_cvc(at_cvc(""("", 3), contains_cvc("")"", ""-""), "")"")",0.0,0.3541247844696045,No updates
14,"replace_cvc(concat_cvc("" "", _arg_1), contains_cvc("")"", ""-""), "")"")",0.0,0.5209436416625977,No updates
15,"replace_cvc(prefixof_cvc(_arg_1, _arg_1), contains_cvc("")"", ""-""), "")"")",0.0,0.1797161102294922,No updates
16,"replace_cvc(prefixof_cvc(""-"", _arg_1), contains_cvc("")"", ""-""), "")"")",0.0,0.20601558685302734,No updates
17,"replace_cvc(suffixof_cvc("")"", _arg_1), contains_cvc("")"", ""-""), "")"")",0.0,0.1699364185333252,No updates
18,"replace_cvc(contains_cvc(""("", _arg_1), contains_cvc("")"", ""-""), "")"")",0.0,0.220811128616333,No updates
19,"replace_cvc(at_cvc("")"", 1), at_cvc(""-"", 0), "")"")",0.0,0.38163042068481445,No updates
20,"replace_cvc(suffixof_cvc("" "", "" ""), at_cvc(""("", 2), "")"")",0.0,0.7970738410949707,No updates
21,"replace_cvc(""-"", replace_cvc("")"", _arg_1, "")""), int_to_str_cvc(5))",0.0,1.4224820137023926,No updates
22,"replace_cvc(replace_cvc(_arg_1, "")"", ""-""), int_to_str_cvc(0), "")"")",0.0,1.5409138202667236,No updates
23,"replace_cvc(int_to_str_cvc(2), replace_cvc("" "", "" "", ""-""), "")"")",0.0,0.6933422088623047,No updates
24,"replace_cvc(at_cvc(""("", 3), "" "", suffixof_cvc(""-"", "")""))",0.0,0.3947150707244873,No updates
25,"replace_cvc(int_to_str_cvc(2), ""-"", substr_cvc(""-"", 1, 3))",0.0,0.4795417785644531,No updates
26,"replace_cvc(_arg_1, suffixof_cvc(""-"", ""(""), suffixof_cvc(""-"", "")""))",0.0,0.2636086940765381,No updates
27,"replace_cvc("" "", suffixof_cvc(""-"", ""(""), suffixof_cvc(""-"", "")""))",0.0,0.2636125087738037,No updates
28,"replace_cvc(""("", suffixof_cvc(""-"", ""(""), suffixof_cvc(""-"", "")""))",0.0,0.2675206661224365,No updates
29,"replace_cvc("")"", suffixof_cvc(""-"", ""(""), suffixof_cvc(""-"", "")""))",0.0,0.26303648948669434,No updates
30,"replace_cvc(""-"", suffixof_cvc(""-"", ""(""), suffixof_cvc(""-"", "")""))",0.0,0.27593564987182617,No updates
31,"replace_cvc(""("", at_cvc(""("", 0), suffixof_cvc(""-"", "")""))",0.0,0.3527066707611084,No updates
32,"replace_cvc(int_to_str_cvc(3), int_to_str_cvc(4), suffixof_cvc(""-"", "")""))",0.0,0.7082624435424805,No updates
33,"replace_cvc(at_cvc("")"", 3), ""-"", at_cvc(_arg_1, 3))",0.0,0.37142324447631836,No updates
34,"replace_cvc(suffixof_cvc("" "", "")""), ""("", at_cvc(""("", 1))",0.0,0.2368316650390625,No updates
35,"replace_cvc("" "", prefixof_cvc(_arg_1, _arg_1), at_cvc("")"", 5))",0.0,0.26439356803894043,No updates
36,"replace_cvc(""-"", suffixof_cvc("" "", ""-""), at_cvc(_arg_1, 3))",0.0,0.43166041374206543,No updates
37,"substr_cvc(at_cvc("" "", 1), 4 + 4, 1)",0.0,0.2628488540649414,No updates
38,"substr_cvc(concat_cvc(_arg_1, _arg_1), 0 - 2, 5)",0.0,0.8728153705596924,No updates
39,"substr_cvc(concat_cvc(""-"", "")""), 2 - 1, 3)",0.0,0.19875669479370117,No updates
40,"substr_cvc(prefixof_cvc(""-"", "" ""), 4 - 0, 1)",0.0,0.16718387603759766,No updates
41,"substr_cvc(suffixof_cvc("")"", ""-""), 5 - 4, 5)",0.0,0.17750334739685059,No updates
42,"substr_cvc(contains_cvc("")"", "")""), 1 + 3, 3)",0.0,0.5295925140380859,No updates
43,"replace_cvc(concat_cvc(""("", ""-""), _arg_1, prefixof_cvc("" "", "")""))",0.0,0.436603307723999,No updates
44,"replace_cvc(prefixof_cvc("" "", ""-""), _arg_1, prefixof_cvc("" "", "")""))",0.0,0.16982650756835938,No updates
45,"replace_cvc(suffixof_cvc(_arg_1, ""-""), _arg_1, prefixof_cvc("" "", "")""))",0.0,0.18107056617736816,No updates
46,"replace_cvc(suffixof_cvc(""-"", ""-""), _arg_1, prefixof_cvc("" "", "")""))",0.0,0.1700916290283203,No updates
47,"replace_cvc(contains_cvc("")"", ""-""), _arg_1, prefixof_cvc("" "", "")""))",0.0,0.26331114768981934,No updates
48,"substr_cvc(at_cvc(_arg_1, 3), 4, 2 - 1)",0.0,0.31024599075317383,No updates
49,"substr_cvc(at_cvc(""-"", 2), 5, 0 - 5)",0.0,0.8874912261962891,No updates
50,"substr_cvc(concat_cvc(""-"", _arg_1), 0, 5 + 3)",0.0,0.31911325454711914,No updates
51,"substr_cvc(prefixof_cvc("")"", "")""), 1, 4 + 1)",0.0,0.16856646537780762,No updates
52,"substr_cvc(suffixof_cvc("")"", "" ""), 2, 2 + 5)",0.0,0.1793217658996582,No updates
53,"substr_cvc(contains_cvc(""("", ""-""), 3, 1 + 3)",0.0,0.6837635040283203,No updates
54,"substr_cvc("" "", 0 + 4, 0 + 1)",0.0,0.6576747894287109,No updates
55,"substr_cvc(""("", 5 - 4, 4 - 5)",0.0,0.6561279296875,No updates
56,"substr_cvc(""-"", 4 - 5, 3 - 3)",0.0,1.271308183670044,No updates
57,"substr_cvc(int_to_str_cvc(0), 2, indexof_cvc("")"", ""("", 1))",0.0,1.5475282669067383,No updates
58,"replace_cvc(int_to_str_cvc(2), concat_cvc("" "", "")""), int_to_str_cvc(5))",0.0,0.5808720588684082,No updates
59,"at_cvc(replace_cvc("")"", "")"", "" ""), 3 + 3)",0.0,0.2379603385925293,No updates
60,"at_cvc(substr_cvc(""("", 5, 3), 2 + 1)",0.0,0.20828962326049805,No updates
61,"at_cvc(prefixof_cvc("" "", _arg_1), indexof_cvc("")"", "")"", 5))",0.0,0.16892004013061523,No updates
62,"at_cvc(contains_cvc(""-"", ""(""), indexof_cvc(""("", _arg_1, 3))",0.0,0.40290403366088867,No updates
63,"replace_cvc(substr_cvc(_arg_1, 0, 0), ""-"", prefixof_cvc("" "", "")""))",0.0,0.5000364780426025,No updates
64,"replace_cvc(substr_cvc(_arg_1, 3, 2), ""-"", prefixof_cvc("" "", "")""))",0.0,0.4995303153991699,No updates
65,"replace_cvc(substr_cvc("" "", 0, 4), ""-"", prefixof_cvc("" "", "")""))",0.0,0.3133504390716553,No updates
66,"replace_cvc(substr_cvc("" "", 4, 0), ""-"", prefixof_cvc("" "", "")""))",0.0,0.34818363189697266,No updates
67,"replace_cvc(substr_cvc(""("", 1, 2), ""-"", prefixof_cvc("" "", "")""))",0.0,0.3330566883087158,No updates
68,"replace_cvc(substr_cvc(""("", 4, 4), ""-"", prefixof_cvc("" "", "")""))",0.0,0.31191062927246094,No updates
69,"replace_cvc(substr_cvc("")"", 2, 0), ""-"", prefixof_cvc("" "", "")""))",0.0,0.36383056640625,No updates
70,"replace_cvc(substr_cvc("")"", 5, 2), ""-"", prefixof_cvc("" "", "")""))",0.0,0.2750413417816162,No updates
71,"replace_cvc(substr_cvc(""-"", 2, 4), ""-"", prefixof_cvc("" "", "")""))",0.0,0.43430066108703613,No updates
72,"replace_cvc(substr_cvc(_arg_1, 2, 0), int_to_str_cvc(0), int_to_str_cvc(1))",0.0,1.4905157089233398,No updates
73,"replace_cvc(replace_cvc(""-"", "" "", ""-""), int_to_str_cvc(4), int_to_str_cvc(5))",0.0,0.5742311477661133,No updates
74,"replace_cvc("" "", at_cvc("")"", 4), substr_cvc(""("", 3, 3))",0.0,0.4041285514831543,No updates
75,"replace_cvc("")"", at_cvc("")"", 0), substr_cvc(_arg_1, 2, 1))",0.0,0.327131986618042,No updates
76,"replace_cvc(substr_cvc(_arg_1, 0, 4), contains_cvc("")"", _arg_1), "")"")",0.0,0.5824050903320312,No updates
77,"replace_cvc(substr_cvc(_arg_1, 4, 0), contains_cvc("")"", _arg_1), "")"")",0.0,0.4337899684906006,No updates
78,"replace_cvc(substr_cvc("" "", 1, 2), contains_cvc("")"", _arg_1), "")"")",0.0,0.32669734954833984,No updates
79,"replace_cvc(substr_cvc("" "", 4, 4), contains_cvc("")"", _arg_1), "")"")",0.0,0.33214521408081055,No updates
80,"replace_cvc(substr_cvc(""("", 2, 0), contains_cvc("")"", _arg_1), "")"")",0.0,0.36229562759399414,No updates
81,"replace_cvc(substr_cvc(""("", 5, 2), contains_cvc("")"", _arg_1), "")"")",0.0,0.28226757049560547,No updates
82,"replace_cvc(substr_cvc("")"", 2, 4), contains_cvc("")"", _arg_1), "")"")",0.0,0.4073352813720703,No updates
83,"replace_cvc(substr_cvc(""-"", 0, 0), contains_cvc("")"", _arg_1), "")"")",0.0,0.287524938583374,No updates
84,"replace_cvc(substr_cvc(""-"", 3, 2), contains_cvc("")"", _arg_1), "")"")",0.0,0.5025486946105957,No updates
85,"replace_cvc(replace_cvc(_arg_1, _arg_1, ""-""), contains_cvc("")"", _arg_1), "")"")",0.0,0.6848714351654053,No updates
86,"replace_cvc(replace_cvc(_arg_1, ""-"", ""-""), contains_cvc("")"", _arg_1), "")"")",0.0,0.6136977672576904,No updates
87,"replace_cvc(replace_cvc("" "", "")"", ""-""), contains_cvc("")"", _arg_1), "")"")",0.0,0.6395533084869385,No updates
88,"replace_cvc(replace_cvc(""("", ""("", ""-""), contains_cvc("")"", _arg_1), "")"")",0.0,0.5702311992645264,No updates
89,"replace_cvc(replace_cvc("")"", "" "", ""-""), contains_cvc("")"", _arg_1), "")"")",0.0,0.6337611675262451,No updates
90,"replace_cvc(replace_cvc(""-"", _arg_1, ""-""), contains_cvc("")"", _arg_1), "")"")",0.0,0.6016407012939453,No updates
91,"replace_cvc(replace_cvc(""-"", ""-"", ""-""), contains_cvc("")"", _arg_1), "")"")",0.0,0.8088259696960449,No updates
92,"replace_cvc(int_to_str_cvc(4), substr_cvc("" "", 0, 2), int_to_str_cvc(5))",0.0,0.6549065113067627,No updates
93,"replace_cvc(substr_cvc("" "", 2, 5), at_cvc(""-"", 0), "")"")",0.0,0.3591768741607666,No updates
94,"replace_cvc(substr_cvc("")"", 2, 0), at_cvc(""("", 2), "")"")",0.0,0.44638681411743164,No updates
95,"replace_cvc(replace_cvc(_arg_1, "" "", ""(""), at_cvc(_arg_1, 4), "")"")",0.0,0.8103671073913574,No updates
96,"replace_cvc(replace_cvc(""("", ""-"", "")""), at_cvc(""-"", 0), "")"")",0.0,0.7765381336212158,No updates
97,"replace_cvc(at_cvc(_arg_1, 2), substr_cvc(""("", 5, 2), "")"")",0.0,0.700345516204834,No updates
98,"replace_cvc(at_cvc(""("", 1), substr_cvc("")"", 2, 4), "")"")",0.0,0.28604984283447266,No updates
99,"replace_cvc(at_cvc(""-"", 0), substr_cvc(""-"", 0, 0), "")"")",0.0,1.3375184535980225,No updates
