attempt,best_program,program_score,iterations,time_seconds
1,_arg_2,0.5,10000,0.11522984504699707
2,"if false
    concat_cvc(""PA"", _arg_2)
else
    _arg_2
end",0.5,10000,0.07053995132446289
3,"if false
    ""USA""
else
    contains_cvc(_arg_1, "","")
end",0.0,10000,0.09297490119934082
4,"replace_cvc(concat_cvc(_arg_1, ""NY""), ""CT"", _arg_2)",0.0,10000,0.1329481601715088
5,"replace_cvc(prefixof_cvc(_arg_1, ""NY""), ""CT"", _arg_2)",0.0,10000,0.09176206588745117
6,"replace_cvc(suffixof_cvc(_arg_1, ""NY""), ""CT"", _arg_2)",0.0,10000,0.09946417808532715
7,"replace_cvc(at_cvc("" "", 1), "" "", _arg_2)",0.5,10000,0.09005403518676758
8,"replace_cvc(at_cvc("","", 1), "","", _arg_2)",0.5,10000,0.09743309020996094
9,"replace_cvc(_arg_2, contains_cvc(""NY"", ""CT""), _arg_2)",0.0,10000,0.10503816604614258
10,"replace_cvc(""USA"", prefixof_cvc(""NY"", ""CT""), _arg_2)",0.0,10000,0.09308195114135742
11,"replace_cvc(""CT"", contains_cvc(""NY"", ""CT""), _arg_2)",0.0,10000,0.09591817855834961
12,"replace_cvc(int_to_str_cvc(0), int_to_str_cvc(0), _arg_2)",0.5,10000,0.11180710792541504
13,"replace_cvc(_arg_2, ""MD"", concat_cvc(_arg_1, _arg_1))",0.5,10000,0.09791994094848633
14,"replace_cvc("","", ""CA"", concat_cvc(""CA"", _arg_2))",0.0,10000,0.10618877410888672
15,"replace_cvc(""CT"", "" "", concat_cvc(""CA"", _arg_2))",0.0,10000,0.09536409378051758
16,"replace_cvc(_arg_2, _arg_1, at_cvc(_arg_1, 1))",0.5,10000,0.09832596778869629
17,"substr_cvc(suffixof_cvc(_arg_1, ""CA""), 2, 2)",0.0,10000,0.12589216232299805
18,"replace_cvc(_arg_2, concat_cvc(_arg_1, _arg_1), int_to_str_cvc(0))",0.5,10000,0.10053300857543945
19,"replace_cvc("","", suffixof_cvc(""CT"", ""CT""), int_to_str_cvc(1))",0.0,10000,0.11646199226379395
20,"replace_cvc(_arg_2, at_cvc(""MD"", 2), int_to_str_cvc(0))",0.5,10000,0.1060030460357666
21,"if true
    replace_cvc(_arg_2, _arg_1, _arg_1)
else
    _arg_1
end",0.5,10000,0.11110115051269531
22,"if false
    replace_cvc(_arg_1, ""CT"", ""MD"")
else
    _arg_2
end",0.5,10000,0.06476593017578125
23,"if true
    if false
        _arg_1
    else
        _arg_2
    end
else
    _arg_1
end",0.5,10000,0.07660794258117676
24,"if true
    _arg_2
else
    replace_cvc(""PA"", _arg_2, "" "")
end",0.5,10000,0.07300305366516113
25,"if false
    _arg_2
else
    replace_cvc(""PA"", ""PA"", _arg_2)
end",0.5,10000,0.10449814796447754
26,"if true
    _arg_2
else
    if true
        _arg_1
    else
        _arg_1
    end
end",0.5,10000,0.11311197280883789
27,"replace_cvc("","", "","", if true
        _arg_2
    else
        _arg_1
    end)",0.5,10000,0.10227394104003906
28,"replace_cvc(""MD"", ""MD"", if true
        _arg_2
    else
        _arg_1
    end)",0.5,10000,0.10750699043273926
29,"replace_cvc(_arg_1, _arg_1, replace_cvc(_arg_1, _arg_1, _arg_2))",0.5,10000,0.16053390502929688
30,"replace_cvc(_arg_2, _arg_1, replace_cvc(_arg_1, _arg_1, _arg_1))",0.5,10000,0.18285298347473145
31,"replace_cvc(_arg_2, ""CA"", replace_cvc(""NY"", ""NY"", ""CA""))",0.5,10000,0.14841699600219727
32,"replace_cvc("","", "","", replace_cvc(_arg_1, _arg_1, _arg_2))",0.5,10000,0.13909196853637695
33,"replace_cvc(""USA"", ""USA"", replace_cvc(_arg_1, _arg_1, _arg_2))",0.5,10000,0.14351105690002441
34,"replace_cvc(""PA"", ""PA"", replace_cvc(_arg_1, _arg_1, _arg_2))",0.5,10000,0.14369893074035645
35,"replace_cvc(""CT"", ""CT"", replace_cvc(_arg_1, _arg_1, _arg_2))",0.5,10000,0.13881707191467285
36,"replace_cvc(""CA"", ""CA"", replace_cvc(_arg_1, _arg_1, _arg_2))",0.5,10000,0.14036297798156738
37,"replace_cvc(""CA"", ""CA"", replace_cvc(""NY"", ""NY"", _arg_2))",0.5,10000,0.1383349895477295
38,"replace_cvc(""MD"", ""MD"", replace_cvc(_arg_1, _arg_1, _arg_2))",0.5,10000,0.13567590713500977
39,"replace_cvc(""NY"", ""NY"", replace_cvc(_arg_1, _arg_1, _arg_2))",0.5,10000,0.1148979663848877
