attempt,best_program,program_score,iterations,time_seconds
1,_arg_2,0.45,10000,0.053025007247924805
2,"replace_cvc(_arg_2, ""CT"", ""CT"")",0.45,10000,0.07760286331176758
3,"replace_cvc(""AK"", ""AK"", _arg_2)",0.45,10000,0.051009178161621094
4,"replace_cvc(""CA"", ""CA"", _arg_2)",0.45,10000,0.051254987716674805
5,"replace_cvc(""FL"", ""FL"", _arg_2)",0.45,10000,0.051264047622680664
6,"replace_cvc(""ID"", ""ID"", _arg_2)",0.45,10000,0.05121302604675293
7,"replace_cvc(""KS"", ""KS"", _arg_2)",0.45,10000,0.05124688148498535
8,"replace_cvc(""ME"", ""ME"", _arg_2)",0.45,10000,0.0513300895690918
9,"replace_cvc(""MI"", ""MI"", _arg_2)",0.45,10000,0.05398297309875488
10,"replace_cvc(""MT"", ""MT"", _arg_2)",0.45,10000,0.05660080909729004
11,"replace_cvc(""NH"", ""NH"", _arg_2)",0.45,10000,0.05636096000671387
12,"replace_cvc(""NY"", ""NY"", _arg_2)",0.45,10000,0.07591104507446289
13,"replace_cvc(""OK"", ""OK"", _arg_2)",0.45,10000,0.05121898651123047
14,"replace_cvc(""RI"", ""RI"", _arg_2)",0.45,10000,0.05121898651123047
15,"replace_cvc(""TN"", ""TN"", _arg_2)",0.45,10000,0.05141806602478027
16,"replace_cvc(""VA"", ""VA"", _arg_2)",0.45,10000,0.05120110511779785
17,"replace_cvc(""WI"", ""WI"", _arg_2)",0.45,10000,0.07478809356689453
18,"if false
    int_to_str_cvc(0)
else
    _arg_2
end",0.45,10000,0.08122515678405762
19,"at_cvc(concat_cvc(""OR"", ""NH""), 0)",0.0,10000,0.0846099853515625
20,"at_cvc(prefixof_cvc(""VT"", ""IN""), 1)",0.0,10000,0.09056401252746582
21,"at_cvc(contains_cvc(""New York"", ""New York""), 2)",0.0,10000,0.0869748592376709
22,"int_to_str_cvc(indexof_cvc(""CO"", ""RI"", 0))",0.0,10000,0.10382986068725586
23,"replace_cvc(_arg_2, int_to_str_cvc(0), _arg_1)",0.45,10000,0.06504201889038086
24,"replace_cvc(_arg_2, int_to_str_cvc(0), int_to_str_cvc(0))",0.45,10000,0.06961178779602051
25,"if false
    at_cvc(_arg_1, 0)
else
    _arg_2
end",0.45,10000,0.05858588218688965
26,"if false
    at_cvc(""AR"", 2)
else
    _arg_2
end",0.45,10000,0.050540924072265625
27,"if true
    concat_cvc(_arg_1, ""TN"")
else
    ""PA""
end",0.0,10000,0.06970405578613281
28,"if true
    concat_cvc("","", ""HI"")
else
    ""WV""
end",0.0,10000,0.0738060474395752
29,"if true
    concat_cvc(""AR"", ""OH"")
else
    ""AR""
end",0.0,10000,0.056919097900390625
30,"if true
    concat_cvc(""DE"", ""AR"")
else
    ""IN""
end",0.0,10000,0.05675101280212402
31,"if true
    concat_cvc(""HI"", ""NE"")
else
    ""MS""
end",0.0,10000,0.05669903755187988
32,"if true
    concat_cvc(""IN"", ""USA"")
else
    ""ND""
end",0.0,10000,0.059597015380859375
33,"if true
    concat_cvc(""LA"", ""ME"")
else
    ""UT""
end",0.0,10000,0.07006311416625977
34,"if true
    concat_cvc(""MA"", ""TX"")
else
    "" ""
end",0.0,10000,0.0571291446685791
35,"if true
    concat_cvc(""MO"", ""ID"")
else
    ""GA""
end",0.0,10000,0.05667901039123535
36,"if true
    concat_cvc(""NV"", ""OH"")
else
    ""MD""
end",0.0,10000,0.0568239688873291
37,"if true
    concat_cvc(""NY"", ""AR"")
else
    ""NJ""
end",0.0,10000,0.06734490394592285
38,"if true
    concat_cvc(""OH"", ""NE"")
else
    ""SC""
end",0.0,10000,0.05659794807434082
39,"if true
    concat_cvc(""PA"", ""USA"")
else
    ""USA""
end",0.0,10000,0.056813955307006836
