attempt,best_program,program_score,time,new_updated_rules
1,_arg_2,0.6666666666666666,0.36525774002075195,"New Rule: _arg_2New Rule: replace_cvc(_arg_2, ""PA"", _arg_1)"
2,_arg_2,0.6666666666666666,0.1156611442565918,No updates
3,"if false
    concat_cvc(_arg_1, _arg_1)
else
    _arg_2
end",0.6666666666666666,0.035291433334350586,No updates
4,"if true
    ""USA""
else
    concat_cvc(""CT"", _arg_1)
end",0.0,0.04356718063354492,No updates
5,"at_cvc(replace_cvc("" "", ""NY"", ""PA""), 1)",0.0,0.07126665115356445,No updates
6,"replace_cvc(concat_cvc(_arg_2, ""CA""), ""MD"", ""CA"")",0.0,0.06044459342956543,No updates
7,"replace_cvc(concat_cvc(""NY"", "" ""), ""USA"", ""MD"")",0.0,0.0984039306640625,No updates
8,"replace_cvc(prefixof_cvc(""PA"", ""MD""), _arg_1, ""NY"")",0.0,0.10295510292053223,No updates
9,"replace_cvc(suffixof_cvc("" "", "" ""), ""CA"", replace_cvc(_arg_2, ""PA"", _arg_1))",0.0,0.14290928840637207,No updates
10,"replace_cvc(suffixof_cvc(""NY"", ""MD""), ""USA"", _arg_1)",0.0,0.09594845771789551,No updates
11,"replace_cvc(at_cvc("" "", 1), "" "", _arg_2)",0.6666666666666666,0.0827341079711914,No updates
12,"replace_cvc(_arg_2, concat_cvc(_arg_1, _arg_1), _arg_1)",0.6666666666666666,0.08570384979248047,No updates
13,"replace_cvc(_arg_2, contains_cvc("","", "",""), "","")",0.0,0.0879678726196289,No updates
14,"replace_cvc("","", suffixof_cvc(""MD"", replace_cvc(_arg_2, ""PA"", _arg_1)), ""USA"")",0.0,0.09180355072021484,No updates
15,"replace_cvc(""PA"", suffixof_cvc("","", ""CT""), ""PA"")",0.0,0.10919451713562012,No updates
16,"replace_cvc(""CA"", prefixof_cvc(""NY"", "" ""), ""CT"")",0.0,0.08441019058227539,No updates
17,"replace_cvc(int_to_str_cvc(0), int_to_str_cvc(0), _arg_2)",0.6666666666666666,0.11924076080322266,"New Rule: replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1)New Rule: replace_cvc(_arg_2, at_cvc(_arg_1, 2), _arg_1)New Rule: replace_cvc(_arg_2, at_cvc(""NY"", 1), _arg_1)New Rule: replace_cvc(_arg_2, at_cvc(""MD"", 1), _arg_1)"
18,_arg_2,0.6666666666666666,0.08644485473632812,No updates
19,"replace_cvc(_arg_2, int_to_str_cvc(0), int_to_str_cvc(0))",0.6666666666666666,0.06966614723205566,No updates
20,"if false
    concat_cvc(_arg_1, _arg_1)
else
    _arg_2
end",0.6666666666666666,0.09561896324157715,No updates
21,"if false
    prefixof_cvc("" "", replace_cvc(_arg_2, at_cvc(""NY"", 1), _arg_1))
else
    _arg_2
end",0.6666666666666666,0.04712224006652832,No updates
22,"if true
    _arg_2
else
    concat_cvc(_arg_1, _arg_1)
end",0.6666666666666666,0.03158116340637207,No updates
23,"if true
    replace_cvc(_arg_2, ""PA"", _arg_1)
else
    concat_cvc(replace_cvc(_arg_2, ""PA"", _arg_1), ""MD"")
end",0.0,0.07511711120605469,No updates
24,"if false
    ""CT""
else
    prefixof_cvc("" "", "","")
end",0.0,0.07074141502380371,No updates
25,"at_cvc(replace_cvc("" "", ""MD"", ""MD""), 1)",0.0,0.0917208194732666,No updates
26,"at_cvc(_arg_1, indexof_cvc(""PA"", replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1), 2))",0.0,0.13199400901794434,No updates
27,"replace_cvc(concat_cvc(_arg_1, _arg_1), ""PA"", ""CT"")",0.0,0.07702422142028809,No updates
28,"replace_cvc(concat_cvc("" "", replace_cvc(_arg_2, at_cvc(""MD"", 1), _arg_1)), replace_cvc(_arg_2, at_cvc(_arg_1, 2), _arg_1), _arg_2)",0.0,0.07514667510986328,No updates
29,"replace_cvc(concat_cvc(""PA"", replace_cvc(_arg_2, at_cvc(""MD"", 1), _arg_1)), "","", replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1))",0.0,0.07511544227600098,No updates
30,"replace_cvc(concat_cvc(""MD"", replace_cvc(_arg_2, at_cvc(""NY"", 1), _arg_1)), replace_cvc(_arg_2, ""PA"", _arg_1), ""CT"")",0.0,0.08852434158325195,No updates
31,"replace_cvc(concat_cvc(replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1), replace_cvc(_arg_2, at_cvc(""NY"", 1), _arg_1)), "" "", _arg_2)",0.0,0.09968733787536621,No updates
32,"replace_cvc(concat_cvc(replace_cvc(_arg_2, at_cvc(""MD"", 1), _arg_1), replace_cvc(_arg_2, at_cvc(_arg_1, 2), _arg_1)), ""MD"", replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1))",0.0,0.11116194725036621,No updates
33,"replace_cvc(prefixof_cvc("" "", replace_cvc(_arg_2, at_cvc(_arg_1, 2), _arg_1)), _arg_1, ""CT"")",0.0,0.0926198959350586,No updates
34,"replace_cvc(prefixof_cvc(""PA"", replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1)), ""CA"", _arg_2)",0.0,0.09237289428710938,No updates
35,"replace_cvc(prefixof_cvc(""MD"", replace_cvc(_arg_2, ""PA"", _arg_1)), replace_cvc(_arg_2, at_cvc(""NY"", 1), _arg_1), replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1))",0.0,0.0920107364654541,No updates
36,"replace_cvc(prefixof_cvc(replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1), replace_cvc(_arg_2, ""PA"", _arg_1)), ""PA"", ""CT"")",0.0,0.09198689460754395,No updates
37,"replace_cvc(prefixof_cvc(replace_cvc(_arg_2, at_cvc(""MD"", 1), _arg_1), ""NY""), replace_cvc(_arg_2, at_cvc(_arg_1, 2), _arg_1), _arg_2)",0.0,0.09905052185058594,No updates
38,"replace_cvc(suffixof_cvc("" "", ""NY""), "","", replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1))",0.0,0.10269737243652344,No updates
39,"replace_cvc(suffixof_cvc(""PA"", ""MD""), replace_cvc(_arg_2, ""PA"", _arg_1), ""CT"")",0.0,0.09228897094726562,No updates
40,"replace_cvc(suffixof_cvc(""MD"", ""MD""), "" "", _arg_2)",0.0,0.09182858467102051,No updates
41,"replace_cvc(suffixof_cvc(replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1), ""CA""), ""MD"", replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1))",0.0,0.09201288223266602,No updates
42,"replace_cvc(suffixof_cvc(replace_cvc(_arg_2, at_cvc(""MD"", 1), _arg_1), ""CA""), _arg_1, ""CT"")",0.0,0.10301065444946289,No updates
43,"replace_cvc(contains_cvc("" "", ""CT""), ""CA"", _arg_2)",0.0,0.09181475639343262,No updates
44,"replace_cvc(contains_cvc(""PA"", ""PA""), replace_cvc(_arg_2, at_cvc(""NY"", 1), _arg_1), replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1))",0.0,0.09184932708740234,No updates
45,"replace_cvc(contains_cvc(""MD"", ""PA""), ""PA"", ""CT"")",0.0,0.09172368049621582,No updates
46,"replace_cvc(contains_cvc(replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1), ""USA""), replace_cvc(_arg_2, at_cvc(_arg_1, 2), _arg_1), _arg_2)",0.0,0.09191250801086426,No updates
47,"replace_cvc(at_cvc("" "", 1), "" "", _arg_2)",0.6666666666666666,0.08611774444580078,No updates
48,"replace_cvc(at_cvc(replace_cvc(_arg_2, at_cvc(_arg_1, 1), _arg_1), 0), replace_cvc(_arg_2, ""PA"", _arg_1), ""CT"")",0.0,0.08787369728088379,No updates
49,"replace_cvc(_arg_2, concat_cvc(_arg_1, _arg_1), _arg_1)",0.6666666666666666,0.0888521671295166,No updates
