attempt,best_program,program_score,iterations,time_seconds
1,_arg_1,0.0,10000,0.09958696365356445
2,"substr_cvc(concat_cvc("" "", ""/""), 0, 3)",0.0,10000,0.06670284271240234
3,"if false
    substr_cvc("" "", 2, 3)
else
    ""/""
end",0.0,10000,0.062232017517089844
4,"at_cvc(contains_cvc(""/"", ""/""), 0 == 2)",0.0,10000,0.06658005714416504
5,"replace_cvc(""/"", replace_cvc("""", ""/"", """"), _arg_1)",0.0,10000,0.1113579273223877
6,"substr_cvc(if true
        "" ""
    else
        """"
    end, 0, 0)",0.0,10000,0.06461811065673828
7,"substr_cvc(int_to_str_cvc(-1), 3, if true
        0
    else
        0
    end)",0.0,10000,0.06729006767272949
8,"replace_cvc(int_to_str_cvc(3), at_cvc(""/"", -1), int_to_str_cvc(0))",0.0,10000,0.034017086029052734
9,"if false
    contains_cvc(_arg_1, ""/"")
else
    contains_cvc(""/"", _arg_1)
end",0.0,10000,0.0530850887298584
10,"if false
    int_to_str_cvc(2)
else
    substr_cvc("""", 3, 2)
end",0.0,10000,0.09012198448181152
11,"at_cvc(substr_cvc(""/"", 0, 3), 0 + 2)",0.0,10000,0.07637286186218262
12,"at_cvc(replace_cvc(""/"", "" "", ""/""), 0 + 2)",0.0,10000,0.07941699028015137
13,"replace_cvc(concat_cvc("" "", ""/""), concat_cvc(""/"", """"), _arg_1)",0.0,10000,0.09119915962219238
14,"replace_cvc(contains_cvc(_arg_1, "" ""), prefixof_cvc(_arg_1, """"), _arg_1)",0.0,10000,0.08620810508728027
15,"replace_cvc(at_cvc(""/"", 1), at_cvc(_arg_1, -1), _arg_1)",0.0,10000,0.08936190605163574
16,"replace_cvc(at_cvc("""", 0), _arg_1, concat_cvc("""", _arg_1))",0.0,10000,0.08270907402038574
17,"replace_cvc(prefixof_cvc("" "", _arg_1), _arg_1, prefixof_cvc("""", _arg_1))",0.0,10000,0.09285187721252441
18,"replace_cvc(contains_cvc(""/"", ""/""), _arg_1, suffixof_cvc("""", _arg_1))",0.0,10000,0.08946084976196289
19,"replace_cvc("" "", prefixof_cvc("" "", _arg_1), contains_cvc("""", _arg_1))",0.0,10000,0.09607100486755371
20,"replace_cvc("" "", at_cvc("" "", 2), concat_cvc("""", _arg_1))",0.0,10000,0.0880289077758789
21,"replace_cvc(int_to_str_cvc(-1), _arg_1, replace_cvc("""", """", _arg_1))",0.0,10000,0.07272815704345703
22,"replace_cvc(_arg_1, concat_cvc(""/"", """"), at_cvc(""/"", -1))",0.0,10000,0.07679510116577148
23,"substr_cvc(at_cvc("" "", 2), -1 == -1, -1)",0.0,10000,0.07305288314819336
24,"substr_cvc(prefixof_cvc("""", _arg_1), -1 - -1, -1)",0.0,10000,0.10523104667663574
25,"substr_cvc(suffixof_cvc(""/"", ""/""), -1 + -1, -1)",0.0,10000,0.08564996719360352
26,"substr_cvc(int_to_str_cvc(0), if true
        1
    else
        -1
    end, -1)",0.0,10000,0.0713338851928711
27,"substr_cvc(concat_cvc(_arg_1, ""/""), 1, -1 - -1)",0.0,10000,0.07991600036621094
28,"substr_cvc(prefixof_cvc(""/"", "" ""), 0, -1 == -1)",0.0,10000,0.10148215293884277
29,"substr_cvc(contains_cvc("" "", _arg_1), 3, -1 + -1)",0.0,10000,0.07751297950744629
30,"substr_cvc("""", 2 + 0, -1 == -1)",0.0,10000,0.07693791389465332
31,"substr_cvc("" "", 3 == 3, -1 + -1)",0.0,10000,0.06940007209777832
32,"substr_cvc(at_cvc(_arg_1, -1), -1, if true
        -1
    else
        -1
    end)",0.0,10000,0.07722282409667969
33,"substr_cvc(prefixof_cvc("""", """"), -1, if true
        -1
    else
        -1
    end)",0.0,10000,0.0920867919921875
34,"substr_cvc(contains_cvc(""/"", """"), -1, if true
        -1
    else
        -1
    end)",0.0,10000,0.06737303733825684
35,"substr_cvc("" "", 1 - -1, if true
        -1
    else
        -1
    end)",0.0,10000,0.08516287803649902
36,"replace_cvc(concat_cvc(""/"", """"), prefixof_cvc(""/"", """"), int_to_str_cvc(-1))",0.0,10000,0.09320497512817383
37,"replace_cvc(suffixof_cvc(""/"", _arg_1), suffixof_cvc(""/"", """"), int_to_str_cvc(-1))",0.0,10000,0.08823013305664062
38,"replace_cvc(at_cvc("" "", -1), contains_cvc(""/"", """"), int_to_str_cvc(-1))",0.0,10000,0.11236095428466797
39,"replace_cvc(at_cvc("" "", 0), at_cvc("""", 0), int_to_str_cvc(-1))",0.0,10000,0.07551097869873047
40,"substr_cvc(substr_cvc(_arg_1, 3, 3), 0, 0 - -1)",0.0,10000,0.0771031379699707
41,"substr_cvc(substr_cvc("" "", 0, 0), 2, 0 == -1)",0.0,10000,0.07838606834411621
42,"substr_cvc(substr_cvc(""/"", 0, 1), 1, 0 + -1)",0.0,10000,0.07844805717468262
